Place,ProductId,ProductName,UmId,UmName,Month,Year,Price
Ankara,401,Fish (fresh) - Retail,5,KG,8,2019,32.4778
Ankara,401,Fish (fresh) - Retail,5,KG,9,2019,27.4042
Ankara,401,Fish (fresh) - Retail,5,KG,10,2019,27.6319
Ankara,401,Fish (fresh) - Retail,5,KG,11,2019,28.0529
Ankara,401,Fish (fresh) - Retail,5,KG,12,2019,29.6302
Ankara,404,Spinach - Retail,5,KG,1,2017,2.5516
Ankara,404,Spinach - Retail,5,KG,2,2017,2.5393
Ankara,404,Spinach - Retail,5,KG,3,2017,2.0509
Ankara,404,Spinach - Retail,5,KG,10,2017,3.0039
Ankara,404,Spinach - Retail,5,KG,11,2017,2.6362
Ankara,404,Spinach - Retail,5,KG,12,2017,2.0279
Ankara,404,Spinach - Retail,5,KG,1,2018,2.0984
Ankara,404,Spinach - Retail,5,KG,2,2018,2.12
Ankara,404,Spinach - Retail,5,KG,3,2018,2.3771
Ankara,404,Spinach - Retail,5,KG,11,2018,3.2301
Ankara,404,Spinach - Retail,5,KG,12,2018,3.13
Ankara,404,Spinach - Retail,5,KG,1,2019,5.1187
Ankara,404,Spinach - Retail,5,KG,2,2019,5.1286
Ankara,404,Spinach - Retail,5,KG,3,2019,3.9832
Ankara,404,Spinach - Retail,5,KG,10,2019,3.2525
Ankara,404,Spinach - Retail,5,KG,11,2019,2.8258
Ankara,404,Spinach - Retail,5,KG,12,2019,2.7087
Ankara,414,Cheese - Retail,5,KG,1,2017,24.5283
Ankara,414,Cheese - Retail,5,KG,2,2017,26.0183
Ankara,414,Cheese - Retail,5,KG,3,2017,25.7974
Ankara,414,Cheese - Retail,5,KG,4,2017,26.1591
Ankara,414,Cheese - Retail,5,KG,5,2017,25.9625
Ankara,414,Cheese - Retail,5,KG,6,2017,26.5113
Ankara,414,Cheese - Retail,5,KG,7,2017,26.2143
Ankara,414,Cheese - Retail,5,KG,8,2017,27.0458
Ankara,414,Cheese - Retail,5,KG,9,2017,27.2755
Ankara,414,Cheese - Retail,5,KG,10,2017,28.752
Ankara,414,Cheese - Retail,5,KG,11,2017,29.9205
Ankara,414,Cheese - Retail,5,KG,12,2017,30.1573
Ankara,414,Cheese - Retail,5,KG,1,2018,26.4444
Ankara,414,Cheese - Retail,5,KG,2,2018,26.8927
Ankara,414,Cheese - Retail,5,KG,3,2018,28.2409
Ankara,414,Cheese - Retail,5,KG,4,2018,29.0024
Ankara,414,Cheese - Retail,5,KG,5,2018,27.6757
Ankara,414,Cheese - Retail,5,KG,6,2018,27.4108
Ankara,414,Cheese - Retail,5,KG,7,2018,27.0786
Ankara,414,Cheese - Retail,5,KG,8,2018,26.1667
Ankara,414,Cheese - Retail,5,KG,9,2018,28.1751
Ankara,414,Cheese - Retail,5,KG,10,2018,28.7424
Ankara,414,Cheese - Retail,5,KG,11,2018,27.9372
Ankara,414,Cheese - Retail,5,KG,12,2018,27.4352
Ankara,414,Cheese - Retail,5,KG,1,2019,23.0598
Ankara,414,Cheese - Retail,5,KG,2,2019,22.9312
Ankara,414,Cheese - Retail,5,KG,3,2019,23.1505
Ankara,414,Cheese - Retail,5,KG,4,2019,23.4223
Ankara,414,Cheese - Retail,5,KG,5,2019,24.6744
Ankara,414,Cheese - Retail,5,KG,6,2019,25.7893
Ankara,414,Cheese - Retail,5,KG,7,2019,26.1568
Ankara,414,Cheese - Retail,5,KG,8,2019,26.8612
Ankara,414,Cheese - Retail,5,KG,9,2019,26.9949
Ankara,414,Cheese - Retail,5,KG,10,2019,27.1581
Ankara,414,Cheese - Retail,5,KG,11,2019,27.4582
Ankara,414,Cheese - Retail,5,KG,12,2019,28.7602
Ankara,433,Meat (veal) - Retail,5,KG,1,2017,38.5379
Ankara,433,Meat (veal) - Retail,5,KG,2,2017,38.4453
Ankara,433,Meat (veal) - Retail,5,KG,3,2017,38.4544
Ankara,433,Meat (veal) - Retail,5,KG,4,2017,39.1553
Ankara,433,Meat (veal) - Retail,5,KG,5,2017,40.6599
Ankara,433,Meat (veal) - Retail,5,KG,6,2017,42.5498
Ankara,433,Meat (veal) - Retail,5,KG,7,2017,42.6209
Ankara,433,Meat (veal) - Retail,5,KG,8,2017,41.6844
Ankara,433,Meat (veal) - Retail,5,KG,9,2017,41.066
Ankara,433,Meat (veal) - Retail,5,KG,10,2017,39.8567
Ankara,433,Meat (veal) - Retail,5,KG,11,2017,39.1344
Ankara,433,Meat (veal) - Retail,5,KG,12,2017,38.753
Ankara,433,Meat (veal) - Retail,5,KG,1,2018,39.0039
Ankara,433,Meat (veal) - Retail,5,KG,2,2018,38.8362
Ankara,433,Meat (veal) - Retail,5,KG,3,2018,40.0406
Ankara,433,Meat (veal) - Retail,5,KG,4,2018,40.2728
Ankara,433,Meat (veal) - Retail,5,KG,5,2018,41.8646
Ankara,433,Meat (veal) - Retail,5,KG,6,2018,42.0594
Ankara,433,Meat (veal) - Retail,5,KG,7,2018,41.5044
Ankara,433,Meat (veal) - Retail,5,KG,8,2018,41.9737
Ankara,433,Meat (veal) - Retail,5,KG,9,2018,44.1762
Ankara,433,Meat (veal) - Retail,5,KG,10,2018,44.7801
Ankara,433,Meat (veal) - Retail,5,KG,11,2018,43.9051
Ankara,433,Meat (veal) - Retail,5,KG,12,2018,43.4044
Ankara,433,Meat (veal) - Retail,5,KG,1,2019,39.7914
Ankara,433,Meat (veal) - Retail,5,KG,2,2019,40.194
Ankara,433,Meat (veal) - Retail,5,KG,3,2019,40.8811
Ankara,433,Meat (veal) - Retail,5,KG,4,2019,45.5819
Ankara,433,Meat (veal) - Retail,5,KG,5,2019,47.3137
Ankara,433,Meat (veal) - Retail,5,KG,6,2019,47.4854
Ankara,433,Meat (veal) - Retail,5,KG,7,2019,47.3331
Ankara,433,Meat (veal) - Retail,5,KG,8,2019,46.9151
Ankara,433,Meat (veal) - Retail,5,KG,9,2019,47.1643
Ankara,433,Meat (veal) - Retail,5,KG,10,2019,45.9158
Ankara,433,Meat (veal) - Retail,5,KG,11,2019,45.4504
Ankara,433,Meat (veal) - Retail,5,KG,12,2019,45.6229
Ankara,434,Eggplants - Retail,5,KG,1,2017,6.4617
Ankara,434,Eggplants - Retail,5,KG,2,2017,5.2279
Ankara,434,Eggplants - Retail,5,KG,3,2017,5.5057
Ankara,434,Eggplants - Retail,5,KG,4,2017,2.4496
Ankara,434,Eggplants - Retail,5,KG,5,2017,2.0902
Ankara,434,Eggplants - Retail,5,KG,6,2017,2.2706
Ankara,434,Eggplants - Retail,5,KG,7,2017,2.0444
Ankara,434,Eggplants - Retail,5,KG,8,2017,1.7673
Ankara,434,Eggplants - Retail,5,KG,9,2017,1.9721
Ankara,434,Eggplants - Retail,5,KG,10,2017,2.6133
Ankara,434,Eggplants - Retail,5,KG,11,2017,2.9311
Ankara,434,Eggplants - Retail,5,KG,12,2017,3.6558
Ankara,434,Eggplants - Retail,5,KG,1,2018,4.2863
Ankara,434,Eggplants - Retail,5,KG,2,2018,4.3772
Ankara,434,Eggplants - Retail,5,KG,3,2018,4.0556
Ankara,434,Eggplants - Retail,5,KG,4,2018,2.6772
Ankara,434,Eggplants - Retail,5,KG,5,2018,3.0497
Ankara,434,Eggplants - Retail,5,KG,6,2018,2.9495
Ankara,434,Eggplants - Retail,5,KG,7,2018,2.5972
Ankara,434,Eggplants - Retail,5,KG,8,2018,2.7648
Ankara,434,Eggplants - Retail,5,KG,9,2018,3.3328
Ankara,434,Eggplants - Retail,5,KG,10,2018,3.4438
Ankara,434,Eggplants - Retail,5,KG,11,2018,3.6366
Ankara,434,Eggplants - Retail,5,KG,12,2018,5.0989
Ankara,434,Eggplants - Retail,5,KG,1,2019,9.1737
Ankara,434,Eggplants - Retail,5,KG,2,2019,7.8462
Ankara,434,Eggplants - Retail,5,KG,3,2019,8.9933
Ankara,434,Eggplants - Retail,5,KG,4,2019,4.8707
Ankara,434,Eggplants - Retail,5,KG,5,2019,4.8595
Ankara,434,Eggplants - Retail,5,KG,6,2019,3.23
Ankara,434,Eggplants - Retail,5,KG,7,2019,2.2871
Ankara,434,Eggplants - Retail,5,KG,8,2019,2.2078
Ankara,434,Eggplants - Retail,5,KG,9,2019,2.6708
Ankara,434,Eggplants - Retail,5,KG,10,2019,2.7435
Ankara,434,Eggplants - Retail,5,KG,11,2019,2.5881
Ankara,434,Eggplants - Retail,5,KG,12,2019,3.6172
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,1,2017,71.8574
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,2,2017,71.5771
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,3,2017,75.1079
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,4,2017,78.4093
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,5,2017,80.2596
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,6,2017,80.1393
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,7,2017,82.5962
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,8,2017,84.7475
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,9,2017,86.465
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,10,2017,87.7204
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,11,2017,92.0805
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,12,2017,88.5722
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,1,2018,91.2567
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,2,2018,98.6107
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,3,2018,107.7843
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,4,2018,111.2643
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,5,2018,111.4849
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,6,2018,112.8232
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,7,2018,118.56
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,8,2018,118.7975
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,9,2018,127.7275
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,10,2018,147.0118
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,11,2018,151.3404
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,12,2018,151.5234
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,1,2019,115.3673
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,2,2019,114.5794
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,3,2019,114.4755
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,4,2019,115.3275
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,5,2019,115.1821
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,6,2019,121.1607
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,7,2019,122.2225
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,8,2019,122.4023
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,9,2019,122.2483
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,10,2019,121.0754
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,11,2019,127.2394
Ankara,442,"Milk (powder, infant formula) - Retail",5,KG,12,2019,128.4533
Ankara,450,Zucchini - Retail,5,KG,1,2017,6.885
Ankara,450,Zucchini - Retail,5,KG,2,2017,5.6026
Ankara,450,Zucchini - Retail,5,KG,3,2017,4.0664
Ankara,450,Zucchini - Retail,5,KG,4,2017,2.1384
Ankara,450,Zucchini - Retail,5,KG,5,2017,1.9356
Ankara,450,Zucchini - Retail,5,KG,6,2017,2.2187
Ankara,450,Zucchini - Retail,5,KG,7,2017,2.0699
Ankara,450,Zucchini - Retail,5,KG,8,2017,1.9739
Ankara,450,Zucchini - Retail,5,KG,9,2017,2.0236
Ankara,450,Zucchini - Retail,5,KG,10,2017,3.1954
Ankara,450,Zucchini - Retail,5,KG,11,2017,3.8214
Ankara,450,Zucchini - Retail,5,KG,12,2017,3.9482
Ankara,450,Zucchini - Retail,5,KG,1,2018,3.4379
Ankara,450,Zucchini - Retail,5,KG,2,2018,3.7111
Ankara,450,Zucchini - Retail,5,KG,3,2018,3.473
Ankara,450,Zucchini - Retail,5,KG,4,2018,3.6878
Ankara,450,Zucchini - Retail,5,KG,5,2018,3.2688
Ankara,450,Zucchini - Retail,5,KG,6,2018,3.0272
Ankara,450,Zucchini - Retail,5,KG,7,2018,2.7578
Ankara,450,Zucchini - Retail,5,KG,8,2018,2.8028
Ankara,450,Zucchini - Retail,5,KG,9,2018,3.1272
Ankara,450,Zucchini - Retail,5,KG,10,2018,3.3307
Ankara,450,Zucchini - Retail,5,KG,11,2018,3.8577
Ankara,450,Zucchini - Retail,5,KG,12,2018,5.1661
Ankara,450,Zucchini - Retail,5,KG,1,2019,6.6622
Ankara,450,Zucchini - Retail,5,KG,2,2019,6.1743
Ankara,450,Zucchini - Retail,5,KG,3,2019,5.7355
Ankara,450,Zucchini - Retail,5,KG,4,2019,4.4652
Ankara,450,Zucchini - Retail,5,KG,5,2019,2.9841
Ankara,450,Zucchini - Retail,5,KG,6,2019,2.7465
Ankara,450,Zucchini - Retail,5,KG,7,2019,1.8341
Ankara,450,Zucchini - Retail,5,KG,8,2019,2.057
Ankara,450,Zucchini - Retail,5,KG,9,2019,2.9152
Ankara,450,Zucchini - Retail,5,KG,10,2019,3.7223
Ankara,450,Zucchini - Retail,5,KG,11,2019,3.498
Ankara,450,Zucchini - Retail,5,KG,12,2019,4.123
Ankara,463,Milk (pasteurized) - Retail,15,L,1,2017,2.9977
Ankara,463,Milk (pasteurized) - Retail,15,L,2,2017,3.0204
Ankara,463,Milk (pasteurized) - Retail,15,L,3,2017,3.0385
Ankara,463,Milk (pasteurized) - Retail,15,L,4,2017,3.0334
Ankara,463,Milk (pasteurized) - Retail,15,L,5,2017,3.0197
Ankara,463,Milk (pasteurized) - Retail,15,L,6,2017,2.983
Ankara,463,Milk (pasteurized) - Retail,15,L,7,2017,2.9906
Ankara,463,Milk (pasteurized) - Retail,15,L,8,2017,3.1526
Ankara,463,Milk (pasteurized) - Retail,15,L,9,2017,3.1727
Ankara,463,Milk (pasteurized) - Retail,15,L,10,2017,3.3707
Ankara,463,Milk (pasteurized) - Retail,15,L,11,2017,3.486
Ankara,463,Milk (pasteurized) - Retail,15,L,12,2017,3.4944
Ankara,463,Milk (pasteurized) - Retail,15,L,1,2018,3.7422
Ankara,463,Milk (pasteurized) - Retail,15,L,2,2018,3.923
Ankara,463,Milk (pasteurized) - Retail,15,L,3,2018,3.9641
Ankara,463,Milk (pasteurized) - Retail,15,L,4,2018,3.9329
Ankara,463,Milk (pasteurized) - Retail,15,L,5,2018,3.8549
Ankara,463,Milk (pasteurized) - Retail,15,L,6,2018,3.8157
Ankara,463,Milk (pasteurized) - Retail,15,L,7,2018,3.8254
Ankara,463,Milk (pasteurized) - Retail,15,L,8,2018,3.9863
Ankara,463,Milk (pasteurized) - Retail,15,L,9,2018,4.4152
Ankara,463,Milk (pasteurized) - Retail,15,L,10,2018,4.5345
Ankara,463,Milk (pasteurized) - Retail,15,L,11,2018,4.5683
Ankara,463,Milk (pasteurized) - Retail,15,L,12,2018,4.599
Ankara,463,Milk (pasteurized) - Retail,15,L,1,2019,4.012
Ankara,463,Milk (pasteurized) - Retail,15,L,2,2019,3.9554
Ankara,463,Milk (pasteurized) - Retail,15,L,3,2019,3.9428
Ankara,463,Milk (pasteurized) - Retail,15,L,4,2019,3.9007
Ankara,463,Milk (pasteurized) - Retail,15,L,5,2019,4.1218
Ankara,463,Milk (pasteurized) - Retail,15,L,6,2019,4.3851
Ankara,463,Milk (pasteurized) - Retail,15,L,7,2019,4.3995
Ankara,463,Milk (pasteurized) - Retail,15,L,8,2019,4.4002
Ankara,463,Milk (pasteurized) - Retail,15,L,9,2019,4.3892
Ankara,463,Milk (pasteurized) - Retail,15,L,10,2019,4.3977
Ankara,463,Milk (pasteurized) - Retail,15,L,11,2019,4.619
Ankara,463,Milk (pasteurized) - Retail,15,L,12,2019,5.0322
Ankara,491,Electricity - Retail,101,kWh,1,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,2,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,3,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,4,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,5,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,6,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,7,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,8,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,9,2017,0.4118
Ankara,491,Electricity - Retail,101,kWh,10,2017,0.412
Ankara,491,Electricity - Retail,101,kWh,11,2017,0.412
Ankara,491,Electricity - Retail,101,kWh,12,2017,0.412
Ankara,491,Electricity - Retail,101,kWh,1,2018,0.4482
Ankara,491,Electricity - Retail,101,kWh,2,2018,0.4482
Ankara,491,Electricity - Retail,101,kWh,3,2018,0.4482
Ankara,491,Electricity - Retail,101,kWh,4,2018,0.4612
Ankara,491,Electricity - Retail,101,kWh,5,2018,0.4612
Ankara,491,Electricity - Retail,101,kWh,6,2018,0.4612
Ankara,491,Electricity - Retail,101,kWh,7,2018,0.4612
Ankara,491,Electricity - Retail,101,kWh,8,2018,0.5027
Ankara,491,Electricity - Retail,101,kWh,9,2018,0.5479
Ankara,491,Electricity - Retail,101,kWh,10,2018,0.5972
Ankara,491,Electricity - Retail,101,kWh,11,2018,0.5972
Ankara,491,Electricity - Retail,101,kWh,12,2018,0.5972
Ankara,491,Electricity - Retail,101,kWh,1,2019,0.5375
Ankara,491,Electricity - Retail,101,kWh,2,2019,0.5375
Ankara,491,Electricity - Retail,101,kWh,3,2019,0.5375
Ankara,491,Electricity - Retail,101,kWh,4,2019,0.5375
Ankara,491,Electricity - Retail,101,kWh,5,2019,0.5375
Ankara,491,Electricity - Retail,101,kWh,6,2019,0.5375
Ankara,491,Electricity - Retail,101,kWh,7,2019,0.6181
Ankara,491,Electricity - Retail,101,kWh,8,2019,0.6181
Ankara,491,Electricity - Retail,101,kWh,9,2019,0.6181
Ankara,491,Electricity - Retail,101,kWh,10,2019,0.7102
Ankara,491,Electricity - Retail,101,kWh,11,2019,0.7102
Ankara,491,Electricity - Retail,101,kWh,12,2019,0.7102
Ankara,492,Tea (herbal) - Retail,102,Package,1,2017,4.6834
Ankara,492,Tea (herbal) - Retail,102,Package,2,2017,4.6583
Ankara,492,Tea (herbal) - Retail,102,Package,3,2017,4.5829
Ankara,492,Tea (herbal) - Retail,102,Package,4,2017,4.6926
Ankara,492,Tea (herbal) - Retail,102,Package,5,2017,4.7768
Ankara,492,Tea (herbal) - Retail,102,Package,6,2017,4.8927
Ankara,492,Tea (herbal) - Retail,102,Package,7,2017,4.8146
Ankara,492,Tea (herbal) - Retail,102,Package,8,2017,4.9001
Ankara,492,Tea (herbal) - Retail,102,Package,9,2017,4.9513
Ankara,492,Tea (herbal) - Retail,102,Package,10,2017,4.9688
Ankara,492,Tea (herbal) - Retail,102,Package,11,2017,4.9591
Ankara,492,Tea (herbal) - Retail,102,Package,12,2017,5.0228
Ankara,492,Tea (herbal) - Retail,102,Package,1,2018,4.8739
Ankara,492,Tea (herbal) - Retail,102,Package,2,2018,4.9468
Ankara,492,Tea (herbal) - Retail,102,Package,3,2018,5.0684
Ankara,492,Tea (herbal) - Retail,102,Package,4,2018,4.9659
Ankara,492,Tea (herbal) - Retail,102,Package,5,2018,5.0821
Ankara,492,Tea (herbal) - Retail,102,Package,6,2018,5.2029
Ankara,492,Tea (herbal) - Retail,102,Package,7,2018,5.5838
Ankara,492,Tea (herbal) - Retail,102,Package,8,2018,5.6241
Ankara,492,Tea (herbal) - Retail,102,Package,9,2018,5.8413
Ankara,492,Tea (herbal) - Retail,102,Package,10,2018,5.8987
Ankara,492,Tea (herbal) - Retail,102,Package,11,2018,5.7847
Ankara,492,Tea (herbal) - Retail,102,Package,12,2018,5.8264
Ankara,492,Tea (herbal) - Retail,102,Package,1,2019,4.8061
Ankara,492,Tea (herbal) - Retail,102,Package,2,2019,4.9779
Ankara,492,Tea (herbal) - Retail,102,Package,3,2019,5.0759
Ankara,492,Tea (herbal) - Retail,102,Package,4,2019,5.0556
Ankara,492,Tea (herbal) - Retail,102,Package,5,2019,5.0109
Ankara,492,Tea (herbal) - Retail,102,Package,6,2019,5.0102
Ankara,492,Tea (herbal) - Retail,102,Package,7,2019,5.0243
Ankara,492,Tea (herbal) - Retail,102,Package,8,2019,5.0818
Ankara,492,Tea (herbal) - Retail,102,Package,9,2019,5.2736
Ankara,492,Tea (herbal) - Retail,102,Package,10,2019,5.2447
Ankara,492,Tea (herbal) - Retail,102,Package,11,2019,5.2138
Ankara,492,Tea (herbal) - Retail,102,Package,12,2019,5.3169
Ankara,493,Water - Retail,100,Cubic meter,1,2017,5.6277
Ankara,493,Water - Retail,100,Cubic meter,2,2017,5.8398
Ankara,493,Water - Retail,100,Cubic meter,3,2017,5.9169
Ankara,493,Water - Retail,100,Cubic meter,4,2017,5.9748
Ankara,493,Water - Retail,100,Cubic meter,5,2017,6.0134
Ankara,493,Water - Retail,100,Cubic meter,6,2017,6.0423
Ankara,493,Water - Retail,100,Cubic meter,7,2017,6.0423
Ankara,493,Water - Retail,100,Cubic meter,8,2017,6.0905
Ankara,493,Water - Retail,100,Cubic meter,9,2017,6.1291
Ankara,493,Water - Retail,100,Cubic meter,10,2017,6.1483
Ankara,493,Water - Retail,100,Cubic meter,11,2017,0.6716
Ankara,493,Water - Retail,100,Cubic meter,12,2017,6.3605
Ankara,493,Water - Retail,100,Cubic meter,1,2018,6.3731
Ankara,493,Water - Retail,100,Cubic meter,2,2018,6.4298
Ankara,493,Water - Retail,100,Cubic meter,3,2018,6.6001
Ankara,493,Water - Retail,100,Cubic meter,4,2018,6.7041
Ankara,493,Water - Retail,100,Cubic meter,5,2018,6.8743
Ankara,493,Water - Retail,100,Cubic meter,6,2018,7.3093
Ankara,493,Water - Retail,100,Cubic meter,7,2018,7.3093
Ankara,493,Water - Retail,100,Cubic meter,8,2018,7.4418
Ankara,493,Water - Retail,100,Cubic meter,9,2018,7.2335
Ankara,493,Water - Retail,100,Cubic meter,10,2018,7.0162
Ankara,493,Water - Retail,100,Cubic meter,11,2018,7.0729
Ankara,493,Water - Retail,100,Cubic meter,12,2018,7.0729
Ankara,493,Water - Retail,100,Cubic meter,1,2019,6.0546
Ankara,493,Water - Retail,100,Cubic meter,2,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,3,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,4,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,5,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,6,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,7,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,8,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,9,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,10,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,11,2019,5.1305
Ankara,493,Water - Retail,100,Cubic meter,12,2019,5.1305
Ankara,502,Cocoa (powder) - Retail,5,KG,1,2017,40.9754
Ankara,502,Cocoa (powder) - Retail,5,KG,2,2017,41.9138
Ankara,502,Cocoa (powder) - Retail,5,KG,3,2017,42.2425
Ankara,502,Cocoa (powder) - Retail,5,KG,4,2017,43.6457
Ankara,502,Cocoa (powder) - Retail,5,KG,5,2017,43.1685
Ankara,502,Cocoa (powder) - Retail,5,KG,6,2017,42.7321
Ankara,502,Cocoa (powder) - Retail,5,KG,7,2017,43.4839
Ankara,502,Cocoa (powder) - Retail,5,KG,8,2017,41.9943
Ankara,502,Cocoa (powder) - Retail,5,KG,9,2017,42.4026
Ankara,502,Cocoa (powder) - Retail,5,KG,10,2017,43.0885
Ankara,502,Cocoa (powder) - Retail,5,KG,11,2017,43.6897
Ankara,502,Cocoa (powder) - Retail,5,KG,12,2017,44.9494
Ankara,502,Cocoa (powder) - Retail,5,KG,1,2018,41.0639
Ankara,502,Cocoa (powder) - Retail,5,KG,2,2018,40.6051
Ankara,502,Cocoa (powder) - Retail,5,KG,3,2018,42.2483
Ankara,502,Cocoa (powder) - Retail,5,KG,4,2018,41.5446
Ankara,502,Cocoa (powder) - Retail,5,KG,5,2018,40.1098
Ankara,502,Cocoa (powder) - Retail,5,KG,6,2018,41.8757
Ankara,502,Cocoa (powder) - Retail,5,KG,7,2018,43.5599
Ankara,502,Cocoa (powder) - Retail,5,KG,8,2018,44.4528
Ankara,502,Cocoa (powder) - Retail,5,KG,9,2018,46.3905
Ankara,502,Cocoa (powder) - Retail,5,KG,10,2018,50.1293
Ankara,502,Cocoa (powder) - Retail,5,KG,11,2018,53.5391
Ankara,502,Cocoa (powder) - Retail,5,KG,12,2018,52.2071
Ankara,502,Cocoa (powder) - Retail,5,KG,1,2019,45.1592
Ankara,502,Cocoa (powder) - Retail,5,KG,2,2019,45.1754
Ankara,502,Cocoa (powder) - Retail,5,KG,3,2019,44.4579
Ankara,502,Cocoa (powder) - Retail,5,KG,4,2019,44.3587
Ankara,502,Cocoa (powder) - Retail,5,KG,5,2019,44.7464
Ankara,502,Cocoa (powder) - Retail,5,KG,6,2019,46.2885
Ankara,502,Cocoa (powder) - Retail,5,KG,7,2019,46.4502
Ankara,502,Cocoa (powder) - Retail,5,KG,8,2019,46.0957
Ankara,502,Cocoa (powder) - Retail,5,KG,9,2019,48.1878
Ankara,502,Cocoa (powder) - Retail,5,KG,10,2019,49.8763
Ankara,502,Cocoa (powder) - Retail,5,KG,11,2019,50.4306
Ankara,502,Cocoa (powder) - Retail,5,KG,12,2019,50.6097
Istanbul,52,Rice - Retail,5,KG,1,2017,6.6842
Istanbul,52,Rice - Retail,5,KG,2,2017,7.0574
Istanbul,52,Rice - Retail,5,KG,3,2017,7.3779
Istanbul,52,Rice - Retail,5,KG,4,2017,7.4358
Istanbul,52,Rice - Retail,5,KG,5,2017,7.3825
Istanbul,52,Rice - Retail,5,KG,6,2017,7.5005
Istanbul,52,Rice - Retail,5,KG,7,2017,7.5907
Istanbul,52,Rice - Retail,5,KG,8,2017,7.5528
Istanbul,52,Rice - Retail,5,KG,9,2017,7.596
Istanbul,52,Rice - Retail,5,KG,10,2017,7.5494
Istanbul,52,Rice - Retail,5,KG,11,2017,7.947
Istanbul,52,Rice - Retail,5,KG,12,2017,8.2661
Istanbul,52,Rice - Retail,5,KG,1,2018,8.3391
Istanbul,52,Rice - Retail,5,KG,2,2018,8.347
Istanbul,52,Rice - Retail,5,KG,3,2018,8.4715
Istanbul,52,Rice - Retail,5,KG,4,2018,8.5187
Istanbul,52,Rice - Retail,5,KG,5,2018,8.5605
Istanbul,52,Rice - Retail,5,KG,6,2018,8.7843
Istanbul,52,Rice - Retail,5,KG,7,2018,9.0745
Istanbul,52,Rice - Retail,5,KG,8,2018,9.2144
Istanbul,52,Rice - Retail,5,KG,9,2018,9.5877
Istanbul,52,Rice - Retail,5,KG,10,2018,9.9634
Istanbul,52,Rice - Retail,5,KG,11,2018,9.9299
Istanbul,52,Rice - Retail,5,KG,12,2018,10.0404
Istanbul,52,Rice - Retail,5,KG,1,2019,8.8745
Istanbul,52,Rice - Retail,5,KG,2,2019,9.286
Istanbul,52,Rice - Retail,5,KG,3,2019,9.3131
Istanbul,52,Rice - Retail,5,KG,4,2019,9.397
Istanbul,52,Rice - Retail,5,KG,5,2019,9.7617
Istanbul,52,Rice - Retail,5,KG,6,2019,9.8176
Istanbul,52,Rice - Retail,5,KG,7,2019,10.1121
Istanbul,52,Rice - Retail,5,KG,8,2019,10.1093
